Gayatri Vidya Parishad College for Degree and P.G Courses (Autonomous),Visakhapatnam,Andhra Pradesh,,
Gayatri Vidya Parishad College of Engineering,Visakhapatnam,Andhra Pradesh,,
Gayatri Vidya Parishad College of Engineering for Women,Visakhapatnam,Andhra Pradesh,,
Geetanjali College of Engineering and Technology,Medchal Malkajgiri,Telangana,,
Geetanjali Institute of Science and Technology,Nellore,Andhra Pradesh,,
Geetanjali Institute of Technical Studies,Udaipur,Rajasthan,,
GF's Godavari College of Engineering,Jalgaon,Maharashtra,,
Gharda Foundations Gharda Institute of Technology,Ratnagiri,Maharashtra,,
"Giani Zail Singh Campus College of Engineering & Technology, Bathinda",Bathinda,Punjab,,
Girijananda Chowdhury Institute of Management & Technology,Kamrup,Assam,,
Girijananda Chowdhury Institute of Management and Technology,Tezpur,Assam,,
Global Academy of Technology,Bengaluru,Karnataka,,
Global Institute of Engineering and Technology,Vellore,Tamil Nadu,,
"Global Nature Care Group Sangathan Institution, Jabalpur",Jabalpur,Madhya Pradesh,,
Global Research Institute of Management & Technology,Yamuna Nagar,Haryana,,
GMR Institute of Technology,Rajam,Andhra Pradesh,,
Gnanamani College of Technology,Namakkal,Tamil Nadu,,
Goa College of Engineering (Government of Goa),Ponda,Goa,,
Godavari Institute of Engineering & Technology,Rajahmundry,Andhra Pradesh,,
"Gogte Institute of Technology, Belgaum",Belagavi,Karnataka,,
Gojan School of Business and Technology,Chennai,Tamil Nadu,,
Goka Raju Ranga Raju Institute of Engineering & Technology,Hyderabad,Telangana,,
"Gokhale Education Society's R. H. Sapat College of Engineering, Management Studies and Research",Nashik,Maharashtra,,
Gokula Krishna College of Engineering,Sullurupeta,Andhra Pradesh,,
Gouthami Institute of Technology & Management for Women,Proddatur,Andhra Pradesh,,
Government College of Engineering,Kannur,Kerala,,
Government College of Engineering,Karad,Maharashtra,,
Government College of Engineering,Theni,Tamil Nadu,,
Government College of Engineering,Krishnagiri,Tamil Nadu,,
Government College of Engineering,Kalahandi,Odisha,,
Government College of Engineering,Keonjhar,Odisha,,
Government College of Engineering,Salem,Tamil Nadu,,
Government College of Engineering & Ceramic Technology,Kolkata,West Bengal,,
Government College of Engineering & Leather Technology,Kolkata,West Bengal,,
Government College of Engineering & Technology,Jammu,Jammu and Kashmir,,
Government College of Engineering (Academic Autonomous),Aurangabad,Maharashtra,,
Government College of Engineering and Research,Avasari (Khurd),Maharashtra,,
"Government College of Engineering, Amravati",Amravati,Maharashtra,,
"Government College of Engineering, Jalgaon",Jalgaon,Maharashtra,,
Government College of Technology,Coimbatore,Tamil Nadu,,
Government Engineering College,Haveri,Karnataka,,
Government Engineering College,Trivandrum,Kerala,,
Government Engineering College,Palanpur,Gujarat,,
Government Engineering College,Godhra,Gujarat,,
Government Engineering College,Rajkot,Gujarat,,
Government Engineering College,Bharuch,Gujarat,,
Government Engineering College Bilaspur,Bilaspur,Chhattisgarh,,
Government Engineering College Raipur,Raipur,Chhattisgarh,,
"Government Engineering College, Ballarpur Road",Chandrapur,Maharashtra,,
"Government Engineering College, Hassan",Hassan,Karnataka,,
"Government Engineering College, Jagdalpur",Jagdalpur,Chhattisgarh,,
"Government Engineering College, Jhalawar",Jhalawar,Rajasthan,,
"Government Engineering College, Kozhikode",Kozhikode,Kerala,,
"Government Engineering College, Modasa",Modasa,Gujarat,,
"Government Engineering College, Ramanagara",RAMANAGARA,Karnataka,,
"Government Engineering College, Thrissur",Thrissur,Kerala,,
"Government Engineering College, Valsad",Valsad,Gujarat,,
"Government Mahila Engineering College, Ajmer",Ajmer,Rajasthan,,
Graphic Era University,Dehradun,Uttarakhand,,
Greater Noida Institute of Technology (Engineering Institute),Greater Noida,Uttar Pradesh,,
GRT Institute of Engineering and Technology,Thiruvallur,Tamil Nadu,,
Gudlavalleru Engineering College,Gudlavalleru,Andhra Pradesh,,
Gujarat Power Engineering & Research Institute,Mehsana,Gujarat,,
Gujarat Technological University,Ahmedabad,Gujarat,,
Gulzar Group of Institutions,Khanna,Punjab,,
Guru Ghasidas Vishwavidyalaya,BILASPUR (Chhattisgarh),Chhattisgarh,,
"Guru Gobind Singh College of Engineering and Research Centre, Nashik",Nashik,Maharashtra,,
Guru Gobind Singh Educational Society's Technical Campus,Bokaro,Jharkhand,,
Guru Gobind Singh Indraprastha University,New Delhi,Delhi,,
"Guru Jambheshwar University of Science and Technology, Hissar",Hisar,Haryana,,
Guru Nanak Dev Engineering College,Ludhiana,Punjab,,
"Guru Nanak Dev Engineering College, Bidar",Bidar,Karnataka,,
Guru Nanak Institute of Technology,Nagpur,Maharashtra,,
Guru Nanak Institute of Technology,Ibrahimpatnam,Telangana,,
Guru Nanak Institutions Technical Campus,Ibrahimpatnam,Telangana,,
Gurukul Kangri Vishwavidyalaya,Haridwar,Uttarakhand,,
Gurunanak Institute of Technology,North Twenty Four Parganas,West Bengal,,
"Gurunank Institute of Engineering and Technology, Dahegaon",Nagpur,Maharashtra,,
"Gyan Ganga College of Technology, Jabalpur",Jabalpur,Madhya Pradesh,,
Gyan Ganga Institute of Technology & Sciences,Jabalpur,Madhya Pradesh,,
H. V. P. Mandal`s College of Engineering & Technology,Amravati,Maharashtra,,
Haji Jamaluddin Thim TrustTheem College of Engineering,Palghar,Maharashtra,,
Haldia Institute of Technology,Haldia,West Bengal,,
Harcourt Butler Technical University,Kanpur Nagar,Uttar Pradesh,,
Heritage Institute of Technology,Kolkata,West Bengal,,
Himachal Pradesh University,Shimla,Himachal Pradesh,,
Hindustan College of Science & Technology,Farah,Uttar Pradesh,,
Hindustan Institute of Technology and Science (HITS),Chennai,Tamil Nadu,,
Hindusthan College of Engineering and Technology,Coimbatore,Tamil Nadu,,
Hindusthan Institute of Technology,Coimbatore,Tamil Nadu,,
Hirasugar Instiute of Technology,Nidasoshi,Karnataka,,
Hi-Tech Institute of Technology,Aurangabad,Maharashtra,,
HKBK College of Engineering,Bangalore,Karnataka,,
HKE`s SLN College of Engineering,Raichur,Karnataka,,
HMR Institute of Technology & Management,North West,Delhi,,
"Holy Kings College of Engineering & Technology, Muvattupuzha",ERNAKULAM,Kerala,,
Holy Mary Institute of Technology & Science,Hyderabad,Telangana,,
Hooghly Engineering and Technology College,Chinsurah,West Bengal,,
Hyderabad Institute of Technology & Management,Hyderabad,Telangana,,
I. E. S. College of Technology,Bhopal,Madhya Pradesh,,
I. E. S. Institute of Technology and Management,Bhopal,Madhya Pradesh,,
I. F. E. T. College of Engineering,Viluppuram,Tamil Nadu,,
I.K. Gujral Punjab Technical University,Kapurthala,Punjab,,
I.T.S Engineering College,Greater Noida,Uttar Pradesh,,
IFTM University,Moradabad,Uttar Pradesh,,
IIMT College Of Engineering,Greater Noida,Uttar Pradesh,,
"IIMT Engineering College, Meerut",Meerut,Uttar Pradesh,,
IMS Engineering College,Ghaziabad,Uttar Pradesh,,
Inderprastha Engineering College,Ghaziabad,Uttar Pradesh,,
"India Institute of Information Technology Design and Manufacturing, Kurnool",Kurnool,Andhra Pradesh,,
Indian Institute of Carpet Technology,Bhadohi,Uttar Pradesh,,
"Indian Institute of Engineering Science and Technology, Shibpur",HOWRAH,West Bengal,,
Indian Institute of Information Technology Allahabad,Prayagraj (Allahabad),Uttar Pradesh,,
Indian Institute of Information Technology Guwahati,Guwahati,Assam,,
"Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram",Chennai,Tamil Nadu,,
"Indian Institute of Information Technology, Dharwad",Dharwad,Karnataka,,
"Indian Institute of Information Technology, Kalyani",Kalyani,West Bengal,,
Indian Institute of Space Science and Technology,Thiruvananthapuram,Kerala,,
Indian Institute of Technology (Banaras Hindu University) Varanasi,Varanasi,Uttar Pradesh,,
Indian Institute of Technology (Indian School of Mines),Dhanbad,Jharkhand,,
Indian Institute of Technology Bhubaneswar,Bhubaneswar,Odisha,,
Indian Institute of Technology Guwahati,Guwahati,Assam,,
Indian Institute of Technology Hyderabad,Hyderabad,Telangana,,
Indian Institute of Technology Indore,Indore,Madhya Pradesh,,
Indian Institute of Technology Jodhpur,Jodhpur,Rajasthan,,
Indian Institute of Technology Kanpur,Kanpur,Uttar Pradesh,,
Indian Institute of Technology Madras,Chennai,Tamil Nadu,,
Indian Institute of Technology Palakkad,Palakkad,Kerala,,
Indian Institute of Technology Ropar,Rupnagar,Punjab,,
"Indian Institute of Technology, Bombay",Mumbai,Maharashtra,,
"Indian Institute of Technology, Delhi",New Delhi,Delhi,,
"Indian Institute of Technology, Gandhinagar",Gandhinagar,Gujarat,,
"Indian Institute of Technology, Kharagpur",Kharagpur,West Bengal,,
"Indian Institute of Technology, Mandi",Mandi,Himachal Pradesh,,
"Indian Institute of Technology, Patna",Patna,Bihar,,
"Indian Institute of Technology, Roorkee",Roorkee,Uttarakhand,,
"Indian Institute of Technology, Tirupati",YERPEDU,Andhra Pradesh,,
Indira Gandhi Delhi Technical University for Women,Delhi,Delhi,,
"Indira Gandhi Institute of Technology (IGIT), Sarang",Dhenkanal,Odisha,,
Indore Institute of Science and Technology,Indore,Madhya Pradesh,,
Indraprastha Institute of Information Technology Delhi,New Delhi,Delhi,,
Indus University,Gandhinagar,Gujarat,,
Institute of Aeronautical Engineering,Hyderabad,Telangana,,
Institute of Chemical Technology,Mumbai,Maharashtra,,
Institute of Engineering & Management,Kolkata,West Bengal,,
Institute of Engineering & Rural Technology,PRAYAGRAJ,Uttar Pradesh,,
Institute of Engineering & Technology,Lucknow,Uttar Pradesh,,
Institute of Engineering & Technology Bhaddal,Ropar,Punjab,,
Institute of Infrastructure Technology Research and Management (IITRAM),Ahmedabad,Gujarat,,
Institute of Road and Transport Technology,Erode,Tamil Nadu,,
"Institute of Technology and Management, Gorakhpur",GORAKHPUR,Uttar Pradesh,,
Integral University,Lucknow,Uttar Pradesh,,
International Institute of Information Technology (I?IT),Pune,Maharashtra,,
International Institute of Information Technology Bangalore,Bengaluru,Karnataka,,
International Institute of Information Technology Bhubaneswar,Bhubaneswar,Odisha,,
International Institute of Information Technology Hyderabad,Hyderabad,Telangana,,
International School of Technology & Science (Women),East Godavari,Andhra Pradesh,,
Invertis University,Bareilly,Uttar Pradesh,,
"IPS Academy, Institute of Engineering and Science, Indore (MP)",Indore,Madhya Pradesh,,
IPS College of Technology & Management,Gwalior,Madhya Pradesh,,
Islamia College of Enginering & Technology for Women,Hyderabad,Telangana,,
"Islamic University of Science & Technology, Pulwama",Pulwama,Jammu and Kashmir,,
ITM University,Gwalior,Madhya Pradesh,,
"ITM Vocational University, Vadodara",Vadodara,Gujarat,,
"J. C. Bose University of Science and Technology, YMCA",Faridabad,Haryana,,
J. D. College of Engineering,Nagpur,Maharashtra,,
J. K. Lakshmipat University,Jaipur,Rajasthan,,
J. N. N. College of Engineering,Shimoga,Karnataka,,
J. N. N. Institute of Engineering,Thiruvallur,Tamil Nadu,,
J.B. Institute of Technology,Dehradun,Uttarakhand,,
Jabalpur Engineering college,Jabalpur,Madhya Pradesh,,
Jadavpur University,Kolkata,West Bengal,,
"Jagran Lakecity University, Bhopal",Bhopal,Madhya Pradesh,,
Jai Narain College of Technology,Bhopal,Madhya Pradesh,,
Jaibharath College of Management & Engineering Technology,Perumbavoor,Kerala,,
"Jain College of Engineering, Belgaum",Belgaum,Karnataka,,
"Jain University, Bangalore",Bengluru,Karnataka,,
"Jaipur Engineering College & Research Center, Jaipur",Jaipur,Rajasthan,,
Jalpaiguri Government Engineering College,Jalpaiguri,West Bengal,,
Jamia Hamdard,New Delhi,Delhi,,
"Jamia Millia Islamia, New Delhi",New Delhi,Delhi,,
"Jawaharlal College of Engineering & Technology, Mangalam",Palakkad,Kerala,,
Jawaharlal Darda Institute of Engineering & Technology,Yavatmal,Maharashtra,,
Jawaharlal Nehru Government Engineering College,Mandi,Himachal Pradesh,,
Jawaharlal Nehru Technological University,Kakinada,Andhra Pradesh,,
Jawaharlal Nehru Technological University,Hyderabad,Telangana,,
Jawaharlal Nehru University,New Delhi,Delhi,,
Jaya Institute of Technology,Thiruvallur,Tamil Nadu,,
Jayawant College of Engineering & Management,karad,Maharashtra,,
Jaypee Institute of Information Technology,Noida,Uttar Pradesh,,
Jaypee University of Engineering & Technology,Guna,Madhya Pradesh,,
Jaypee University of Information Technology,Solan,Himachal Pradesh,,
JB Institute of Engineering & Technology,Rangareddy,Telangana,,
JCT College of Engineering and Technology,Coimbatore,Tamil Nadu,,
JECRC University,Jaipur,Rajasthan,,
Jeppiaar Institute of Technology,Kanchipuram,Tamil Nadu,,
Jerusalem College of Engineering,Chennai,Tamil Nadu,,
Jhulelal Institute of Technology,Nagpur,Maharashtra,,
JIS College of Engineering,Kalyani,West Bengal,,
JIS University,Kolkata,West Bengal,,
JKK Munirajah College of Technology,ERODE,Tamil Nadu,,
JNAFAU School of Planning and Architecture,Hyderabad,Telangana,,
JNTUA College of Engineering,Pulivendula,Andhra Pradesh,,
JNTUA College of Engineering,Anantapur,Andhra Pradesh,,
"JNTUA College of Engineering, Kalikiri",Chittoor,Andhra Pradesh,,
Joginpally B.R Engineering College,Hyderabad,Telangana,,
JSPM`S Rajarshi Shahu College of Engineering,Pune,Maharashtra,,
JSS Academy of Technical Education,Bengaluru,Karnataka,,
"Jss Academy Of Technical Education, Noida",Gautam Budh Nagar,Uttar Pradesh,,
JSS Science and Technology University,Mysuru,Karnataka,,
Jyothi Engineering College,Thrissur,Kerala,,
Jyothy Institute of Technology,Bengaluru,Karnataka,,
K J College of Engineering & Management Research,Pune,Maharashtra,,
"K S Institute of Technology, Bangalore",Bengaluru,Karnataka,,
K. G. Reddy College of Engineering & Technology,Rangareddy,Telangana,,
K. J. S. Educational Institute`s Trinity College of Engineering and Research,Pune,Maharashtra,,
K. J. Somaiya College of Engineering,Mumbai,Maharashtra,,
K. J. Somaiya Institute of Engineering & Information Technology,Mumbai,Maharashtra,,
K. K. Wagh Institute Of Engineering Education & Research,Nashik,Maharashtra,,
K. L. N. College of Engineering,Sivaganga,Tamil Nadu,,
K. Ramakrishnan College of Engineering,Samayapuram,Tamil Nadu,,
K. Ramakrishnan College of Technology,Tiruchirappalli,Tamil Nadu,,
K. S. R. College of Engineering,Tiruchengode,Tamil Nadu,,
K.C. College of Engineering and Information Technology,Nawanshahr,Punjab,,
K.C. Education and Socail Welfare Society Group of Research & Professional Institutes,Una,Himachal Pradesh,,
K.L.E. Institute of Technology,Hubballi,Karnataka,,
K.S. Rangasamy College of Technology,Tiruchengode,Tamil Nadu,,
K.S. School of Engineering and Management,Bengaluru,Karnataka,,
Kakatiya Institute of Technology & Science,Warangal,Telangana,,
Kakatiya University,Hanumakonda,Telangana,,
Kalaignar Karunanidhi Institute of Technology,Coimbatore,Tamil Nadu,,
Kalasalingam Academy of Research and Education,Srivilliputtur,Tamil Nadu,,
Kalinga Institute of Industrial Technology,BHUBANESWAR,Odisha,,
Kallam Haranadhareddy Institute of Technology,Guntur,Andhra Pradesh,,
Kamala Institute of Technology & Science,Karimnagar,Telangana,,
Kamaraj College of Engineering & Technology,Madurai,Tamil Nadu,,
Kandula Lakshumma Memorial College of Engineering for Women,Kadapa,Andhra Pradesh,,
"Karamvir Dadasaheb Kannamwar Engineering College, Nandanvan",Nagpur,Maharashtra,,
Karmaveer Bhaurao Patil College of Engineering,Satara,Maharashtra,,
Karpaga Vinayaga College of Engineering and Technology,Chengalpet,Tamil Nadu,,
Karpagam College of Engineering,Coimbatore,Tamil Nadu,,
Karunya Institute of Technology and Sciences,Coimbatore,Tamil Nadu,,
Kasegaon Education Society`s Rajarambapu Institute of Technology,Islampur,Maharashtra,,
Kashi Institute of Technology,Varanasi,Uttar Pradesh,,
Kavikulguru Institute of Technology and Science,Ramtek,Maharashtra,,
KCG College of Technology,Chennai,Tamil Nadu,,
Keshav Memorial Institute of Technology,Hyderabad,Telangana,,
KGISL Institute of Technology,Coimbatore,Tamil Nadu,,
Khammam Institute of Technology & Science,khammam,Telangana,,
"Khandesh College Education Society?s College of Engineering and Management, Jalgaon",Jalgaon,Maharashtra,,
KIET Group of Institutions,Ghaziabad,Uttar Pradesh,,
Kings College of Engineering,Pudukkottai,Tamil Nadu,,
Kings Engineering College,Sriperumbudur,Tamil Nadu,,
KIPM - College of Engineering and Technology,Gorakhpur,Uttar Pradesh,,
KKR & KSR Institute of Technology & Sciences,Vinjanampadu,Andhra Pradesh,,
KLE Technological University,Dharwad,Karnataka,,
"KLS Vishwanathrao Deshpande Institute of Technology, Haliyal",Haliyal,Karnataka,,
KMEA Engineering College,Ernakulam,Kerala,,
Knowledge Institute of Technology,Salem,Tamil Nadu,,
Kolhapur Institute of Technology`s College of Engineering (Autonomous),Kolhapur,Maharashtra,,
Kommuri Pratap Reddy Institute of Technology,Hyderabad,Telangana,,
Koneru Lakshmaiah Education Foundation University (K L College of Engineering),Vaddeswaram,Andhra Pradesh,,
Kongu Engineering College,Perundurai,Tamil Nadu,,
Kongunadu College of Engineering and Technology,Tiruchirappalli,Tamil Nadu,,
KPR Institute of Engineering and Technology,Coimbatore,Tamil Nadu,,
"Krishna Engineering College, Ghaziabad",Ghaziabad,Uttar Pradesh,,
Krishnaswamy College of Engineering,Cuddalore,Tamil Nadu,,
"KSR Institute for Engineering and Technology, Namakkal",Namakkal,Tamil Nadu,,
Kumaraguru College of Technology,Coimbatore,Tamil Nadu,,
Kunwar Satyavira College of Engineering and Management,Bijnor,Uttar Pradesh,,
Kuppam Engineering College,Kuppam,Andhra Pradesh,,
